model,mixture_type,sample,source_label,q025,q25,median,q75,q975,true_proportion,p50_hit,p95_hit,w50,w95,e50,e95,ae50,ae95,crps
Bayesian,Laboratory,mel2,Forest,0.005481714451599074,0.05950730848996333,0.11216875913639639,0.17508234621534047,0.3073925137979746,0.0,False,False,0.11557503772537714,0.30191079934637555,0.05950730848996333,0.005481714451599074,0.05950730848996333,0.005481714451599074,0.07815234435116136
Bayesian,Laboratory,mel2,Subsurface,0.018776721653608993,0.15645527335219359,0.32413058901400593,0.4913098467278045,0.7057489904018869,0.0,False,False,0.33485457337561086,0.6869722687482779,0.15645527335219359,0.018776721653608993,0.15645527335219359,0.018776721653608993,0.21557470136901238
Bayesian,Laboratory,mel20,Cropland,0.0035008464238736677,0.032009519307528225,0.0717890354692004,0.12701499133159777,0.26494000503836945,0.125,True,True,0.09500547202406955,0.2614391586144958,0.0,0.0,0.0,0.0,0.03012706706995881
Bayesian,Laboratory,mel20,Decontaminated,0.010421168282089758,0.09348336337713038,0.18649897819091021,0.2982124857787646,0.5328986462034755,0.0,False,False,0.2047291224016342,0.5224774779213858,0.09348336337713038,0.010421168282089758,0.09348336337713038,0.010421168282089758,0.12796763171158798
Bayesian,Laboratory,mel20,Forest,0.0039736761971043595,0.034864318184268835,0.07434587883900863,0.12201235750164138,0.238622869036458,0.0,False,False,0.08714803931737256,0.23464919283935362,0.034864318184268835,0.0039736761971043595,0.034864318184268835,0.0039736761971043595,0.05099968552000476
Bayesian,Laboratory,mel20,Subsurface,0.3085398045900345,0.5311787582629456,0.6288997028225507,0.720409131340414,0.8425681327222743,0.875,False,False,0.18923037307746837,0.5340283281322398,-0.15459086865958604,-0.032431867277725734,0.15459086865958604,0.032431867277725734,0.18099405534880963
Bayesian,Laboratory,mel22,Cropland,0.022217041856139052,0.15287529177115633,0.24366964959581755,0.33999843864381074,0.543270928552932,0.375,False,True,0.1871231468726544,0.521053886696793,-0.03500156135618926,0.0,0.03500156135618926,0.0,0.07694038821888355
Bayesian,Laboratory,mel22,Decontaminated,0.038772376485004215,0.1946615214071445,0.30619572642211734,0.41543967115391217,0.6298740874351726,0.0,False,False,0.22077814974676768,0.5911017109501684,0.1946615214071445,0.038772376485004215,0.1946615214071445,0.038772376485004215,0.22250654722001673
Bayesian,Laboratory,mel22,Forest,0.00396502349939375,0.03978591614771041,0.08087762455399361,0.12874260840753976,0.23888467387883877,0.0,False,False,0.08895669225982936,0.234919650379445,0.03978591614771041,0.00396502349939375,0.03978591614771041,0.00396502349939375,0.05529654710542191
Bayesian,Laboratory,mel22,Subsurface,0.08526395820055177,0.25051308444975584,0.3430521652157211,0.44370714132598865,0.6145295823363713,0.625,False,False,0.1931940568762328,0.5292656241358196,-0.18129285867401135,-0.010470417663628662,0.18129285867401135,0.010470417663628662,0.20211179259689716
Bayesian,Laboratory,mel24,Cropland,0.09195084448755214,0.30614788728801,0.40857255258589775,0.5096257585535782,0.6764314557062245,0.625,False,True,0.20347787126556816,0.5844806112186725,-0.11537424144642183,0.0,0.11537424144642183,0.0,0.14236736440762005
Bayesian,Laboratory,mel24,Decontaminated,0.03907424838785499,0.18886867997519186,0.2941138663532251,0.4030836527478951,0.6531752072148234,0.0,False,False,0.21421497277270324,0.6141009588269684,0.18886867997519186,0.03907424838785499,0.18886867997519186,0.03907424838785499,0.21479323672743408
Bayesian,Laboratory,mel24,Forest,0.006420138739156812,0.042001769491884236,0.08211544968299875,0.1278192143357736,0.23704324930167278,0.0,False,False,0.08581744484388935,0.23062311056251597,0.042001769491884236,0.006420138739156812,0.042001769491884236,0.006420138739156812,0.05676230440781547
Bayesian,Laboratory,mel24,Subsurface,0.01927801512880774,0.12127203458547181,0.19215726258785745,0.2765756287118263,0.4362738726403366,0.375,False,True,0.15530359412635447,0.4169958575115289,-0.09842437128817372,0.0,0.09842437128817372,0.0,0.11816220152795198
Bayesian,Laboratory,mel26,Cropland,0.22851397833010648,0.47633657844472127,0.5711646134961259,0.6647275589520972,0.8219596455665098,0.875,False,False,0.18839098050737596,0.5934456672364034,-0.21027244104790277,-0.0530403544334902,0.21027244104790277,0.0530403544334902,0.2298000776746038
Bayesian,Laboratory,mel26,Decontaminated,0.016873215718401533,0.12668772902355738,0.21773094038264823,0.33944992844844507,0.5821052782569958,0.0,False,False,0.2127621994248877,0.5652320625385943,0.12668772902355738,0.016873215718401533,0.12668772902355738,0.016873215718401533,0.15743436928360743
Bayesian,Laboratory,mel26,Forest,0.004660387471590195,0.040706142314492016,0.08172625299966285,0.1277208459065946,0.231220309291532,0.0,False,False,0.08701470359210259,0.2265599218199418,0.040706142314492016,0.004660387471590195,0.040706142314492016,0.004660387471590195,0.056407581229208414
Bayesian,Laboratory,mel26,Subsurface,0.005058015935820525,0.04486654437741594,0.08985918168477264,0.14765432795294106,0.2832027826582346,0.125,True,True,0.10278778357552512,0.2781447667224141,0.0,0.0,0.0,0.0,0.02327919410217233
Bayesian,Laboratory,mel27,Cropland,0.010914852431667644,0.10272806866179689,0.19606388772567773,0.2830604728049433,0.44603317682801064,0.125,True,True,0.18033240414314639,0.435118324396343,0.0,0.0,0.0,0.0,0.04474441197117136
Bayesian,Laboratory,mel27,Decontaminated,0.004651202359000361,0.05302185749657637,0.10538865164589559,0.17920662604587342,0.3350671622844959,0.0,False,False,0.12618476854929705,0.33041595992549555,0.05302185749657637,0.004651202359000361,0.05302185749657637,0.004651202359000361,0.07442703725865973
Bayesian,Laboratory,mel27,Forest,0.4201562508041846,0.5375325815024693,0.5946512601881233,0.6592590751404738,0.7933327463906008,0.875,False,False,0.12172649363800447,0.3731764955864162,-0.21574092485952623,-0.08166725360939919,0.21574092485952623,0.08166725360939919,0.2238318763857054
Bayesian,Laboratory,mel27,Subsurface,0.0025560988599143603,0.026814526894758807,0.059981097522477836,0.1074499940915358,0.227028707832926,0.0,False,False,0.080635467196777,0.22447260897301163,0.026814526894758807,0.0025560988599143603,0.026814526894758807,0.0025560988599143603,0.041842135683349144
Bayesian,Laboratory,mel29,Cropland,0.038749942469536,0.19360438278059466,0.31197748325021835,0.41631441271657194,0.6042686513957798,0.375,True,True,0.22271002993597727,0.5655187089262438,0.0,0.0,0.0,0.0,0.048420955133447935
Bayesian,Laboratory,mel29,Decontaminated,0.007818115004411966,0.08208023194931233,0.1555360761308864,0.2559143725318679,0.46343818472020115,0.0,False,False,0.17383414058255556,0.45562006971578917,0.08208023194931233,0.007818115004411966,0.08208023194931233,0.007818115004411966,0.1104626913526594
Bayesian,Laboratory,mel29,Forest,0.2426789673930391,0.3690960808359574,0.4347915915458778,0.5055782537824106,0.6343727754634579,0.625,False,True,0.1364821729464532,0.39169380807041887,-0.11942174621758939,0.0,0.11942174621758939,0.0,0.13339721959011105
Bayesian,Laboratory,mel29,Subsurface,0.002623029890531214,0.027381828164823742,0.05780256963228744,0.10008132108096,0.22242033791235555,0.0,False,False,0.07269949291613625,0.21979730802182434,0.027381828164823742,0.002623029890531214,0.027381828164823742,0.002623029890531214,0.040728256295879124
Bayesian,Laboratory,mel3,Cropland,0.09452834571781013,0.35140639382467176,0.4788694550930763,0.6041996226676122,0.7874731302684543,1.0,False,False,0.2527932288429404,0.6929447845506442,-0.3958003773323878,-0.21252686973154566,0.3958003773323878,0.21252686973154566,0.4280141045575826
Bayesian,Laboratory,mel3,Decontaminated,0.015844205717899768,0.12343315786048553,0.21449686877070004,0.3322543917792378,0.5498722156056646,0.0,False,False,0.2088212339187523,0.5340280098877648,0.12343315786048553,0.015844205717899768,0.12343315786048553,0.015844205717899768,0.1522267222609966
Bayesian,Laboratory,mel3,Forest,0.028137288043696074,0.13569552280709718,0.2016872268422432,0.26676601337583605,0.3995681099442195,0.0,False,False,0.13107049056873887,0.3714308219005234,0.13569552280709718,0.028137288043696074,0.13569552280709718,0.028137288043696074,0.14949317974353352
Bayesian,Laboratory,mel3,Subsurface,0.0048917826848625355,0.03836800269069977,0.07975171377549861,0.13227291880199019,0.25026790443827507,0.0,False,False,0.09390491611129041,0.24537612175341253,0.03836800269069977,0.0048917826848625355,0.03836800269069977,0.0048917826848625355,0.05480790351055459
Bayesian,Laboratory,mel31,Cropland,0.06447793243611365,0.3104449952843296,0.4370022912666521,0.5519338566920872,0.7343546897984274,0.625,False,True,0.24148886140775755,0.6698767573623138,-0.07306614330791283,0.0,0.07306614330791283,0.0,0.11708165037487343
Bayesian,Laboratory,mel31,Decontaminated,0.008742059967466775,0.09753421479560462,0.18723339105558046,0.3052929030051706,0.5339008214637365,0.0,False,False,0.20775868820956597,0.5251587614962697,0.09753421479560462,0.008742059967466775,0.09753421479560462,0.008742059967466775,0.12973453850125627
Bayesian,Laboratory,mel31,Forest,0.09413278920439662,0.22960610103272128,0.2954295057167585,0.36071921828055054,0.49204521068601265,0.375,False,True,0.13111311724782926,0.39791242148161604,-0.014280781719449465,0.0,0.014280781719449465,0.0,0.047349042265823406
Bayesian,Laboratory,mel31,Subsurface,0.002723798788209818,0.023410637466881518,0.054132140089708985,0.09465570175792302,0.1946849352545951,0.0,False,False,0.07124506429104151,0.19196113646638527,0.023410637466881518,0.002723798788209818,0.023410637466881518,0.002723798788209818,0.036996093464730734
Bayesian,Laboratory,mel33,Cropland,0.033964598517510436,0.2424245339733418,0.4130279672191458,0.5677868130999,0.7718603473036599,0.875,False,False,0.3253622791265582,0.7378957487861495,-0.3072131869001,-0.10313965269634007,0.3072131869001,0.10313965269634007,0.35107867637673407
Bayesian,Laboratory,mel33,Decontaminated,0.007992811790768335,0.07564861316519922,0.15023348709607542,0.26372754321346414,0.47332684339625447,0.0,False,False,0.18807893004826493,0.46533403160548614,0.07564861316519922,0.007992811790768335,0.07564861316519922,0.007992811790768335,0.10677887656839544
Bayesian,Laboratory,mel33,Forest,0.07021314034114967,0.216825945599873,0.30957243868064155,0.3959093079846515,0.5582433230366101,0.125,False,True,0.1790833623847785,0.4880301826954604,0.091825945599873,0.0,0.091825945599873,0.0,0.11688665334853132
Bayesian,Laboratory,mel33,Subsurface,0.004989614804897656,0.04336449073781758,0.09177854438396169,0.15663906556748375,0.32534422915551997,0.0,False,False,0.11327457482966616,0.3203546143506223,0.04336449073781758,0.004989614804897656,0.04336449073781758,0.004989614804897656,0.06343293809100861
Bayesian,Laboratory,mel34,Cropland,0.004681024722584019,0.05141767502157452,0.11259601665978458,0.19490331725821608,0.37229353350211747,0.0,False,False,0.14348564223664156,0.36761250877953344,0.05141767502157452,0.004681024722584019,0.05141767502157452,0.004681024722584019,0.07774517595548754
Bayesian,Laboratory,mel34,Decontaminated,0.004402261635419634,0.04707422956182009,0.09350549775682772,0.15554556131061353,0.3029270258431673,0.125,True,True,0.10847133174879345,0.29852476420774765,0.0,0.0,0.0,0.0,0.02309128131842595
Bayesian,Laboratory,mel34,Forest,0.4964072939130982,0.6120823080241107,0.6703780557892715,0.7349835998080458,0.8513769393599374,0.875,False,False,0.12290129178393516,0.35496964544683923,-0.14001640019195416,-0.023623060640062588,0.14001640019195416,0.023623060640062588,0.1523534372852379
Bayesian,Laboratory,mel34,Subsurface,0.0031595731922128816,0.031024134284606653,0.0673267939658294,0.12367922740443188,0.2517539114947608,0.0,False,False,0.09265509311982523,0.2485943383025479,0.031024134284606653,0.0031595731922128816,0.031024134284606653,0.0031595731922128816,0.04785634032743422
Bayesian,Laboratory,mel36,Cropland,0.010119562822047486,0.11543968523597334,0.2503237259577663,0.40513677638364554,0.6871410079825797,0.0,False,False,0.28969709114767217,0.6770214451605322,0.11543968523597334,0.010119562822047486,0.11543968523597334,0.010119562822047486,0.1681003934203174
Bayesian,Laboratory,mel36,Decontaminated,0.008213559860050316,0.088416445191769,0.17691327462974576,0.2854303824198028,0.4798426959774788,0.375,False,True,0.1970139372280338,0.4716291361174285,-0.08956961758019721,0.0,0.08956961758019721,0.0,0.12027928192178686
Bayesian,Laboratory,mel36,Forest,0.16521059490031295,0.36262009488196867,0.4451800702637201,0.5249726786500548,0.6690392520943714,0.625,False,True,0.16235258376808614,0.5038286571940584,-0.10002732134994519,0.0,0.10002732134994519,0.0,0.12190773615402635
Bayesian,Laboratory,mel36,Subsurface,0.003281380578989177,0.029930902032218508,0.06946195556834411,0.12580474462796423,0.28107389048020354,0.0,False,False,0.09587384259574572,0.27779250990121435,0.029930902032218508,0.003281380578989177,0.029930902032218508,0.003281380578989177,0.048355662517194836
Bayesian,Laboratory,mel38,Cropland,0.009738343649553189,0.11081060553045272,0.24536586812885391,0.4317041690225958,0.7482798931204848,0.0,False,False,0.32089356349214304,0.7385415494709316,0.11081060553045272,0.009738343649553189,0.11081060553045272,0.009738343649553189,0.1684698235150845
Bayesian,Laboratory,mel38,Decontaminated,0.020193651316662647,0.16360699972357753,0.3065779206917955,0.43237688950005493,0.6392531188027898,0.625,False,True,0.2687698897764774,0.6190594674861272,-0.19262311049994507,0.0,0.19262311049994507,0.0,0.22375591889038646
Bayesian,Laboratory,mel38,Forest,0.026227280873568626,0.17928211753000425,0.26363763138432306,0.3396902441817112,0.47736539477061,0.375,False,True,0.16040812665170692,0.4511381138970414,-0.035309755818288824,0.0,0.035309755818288824,0.0,0.0677999671467026
Bayesian,Laboratory,mel38,Subsurface,0.00594182475729332,0.05962931741625767,0.1260904589037412,0.2162539342017676,0.40742705582363936,0.0,False,False,0.15662461678550993,0.40148523106634604,0.05962931741625767,0.00594182475729332,0.05962931741625767,0.00594182475729332,0.08721459762122316
Bayesian,Laboratory,mel4,Cropland,0.003792561101382401,0.047949260575262234,0.10063013972070783,0.1706020543020196,0.3088553521985628,0.0,False,False,0.12265279372675737,0.30506279109718043,0.047949260575262234,0.003792561101382401,0.047949260575262234,0.003792561101382401,0.07005964896446716
Bayesian,Laboratory,mel4,Decontaminated,0.0031117484166494815,0.04017669686796404,0.07964381422717623,0.14037322148984205,0.27231085012259965,0.0,False,False,0.100196524621878,0.2691991017059502,0.04017669686796404,0.0031117484166494815,0.04017669686796404,0.0031117484166494815,0.05644971329716796
Bayesian,Laboratory,mel4,Forest,0.5628586501648298,0.6641322904463522,0.7198805175791001,0.7749477244667167,0.8762701923141094,1.0,False,False,0.11081543402036442,0.3134115421492796,-0.22505227553328333,-0.12372980768589059,0.22505227553328333,0.12372980768589059,0.23501862915342392
Bayesian,Laboratory,mel4,Subsurface,0.002650865843964611,0.02273978214709195,0.05418459115999664,0.09767014603592636,0.202748800490976,0.0,False,False,0.07493036388883441,0.20009793464701137,0.02273978214709195,0.002650865843964611,0.02273978214709195,0.002650865843964611,0.03734684312766935
Bayesian,Laboratory,mel40,Cropland,0.01957073939405854,0.1576583665501811,0.25787000328884535,0.36843985045099936,0.5759439383013712,0.0,False,False,0.21078148390081827,0.5563731989073127,0.1576583665501811,0.01957073939405854,0.1576583665501811,0.01957073939405854,0.18488426166737804
Bayesian,Laboratory,mel40,Decontaminated,0.11023757278057508,0.3750990333688664,0.5061482212741227,0.6264870592163864,0.8165516438356858,0.875,False,False,0.25138802584751996,0.7063140710551107,-0.24851294078361363,-0.05844835616431421,0.24851294078361363,0.05844835616431421,0.2783650135301698
Bayesian,Laboratory,mel40,Forest,0.0028676595054543145,0.022282358392732435,0.049834299669012004,0.0913795034415398,0.18718469187564707,0.125,False,True,0.06909714504880737,0.18431703237019276,-0.033620496558460194,0.0,0.033620496558460194,0.0,0.04412856755765525
Bayesian,Laboratory,mel40,Subsurface,0.006862167163320593,0.06897250510542347,0.14016505937028798,0.25076688490608867,0.4851644835945659,0.0,False,False,0.1817943798006652,0.47830231643124527,0.06897250510542347,0.006862167163320593,0.06897250510542347,0.006862167163320593,0.10061586669705008
Bayesian,Laboratory,mel41,Cropland,0.008992392917212008,0.0996125418964419,0.18341002295448694,0.27211695572032907,0.45030098015966485,0.0,False,False,0.17250441382388715,0.44130858724245287,0.0996125418964419,0.008992392917212008,0.0996125418964419,0.008992392917212008,0.1265404409296428
Bayesian,Laboratory,mel41,Decontaminated,0.006153324934136362,0.0625675735174229,0.1231418277532187,0.2016415216901706,0.35853675986607203,0.0,False,False,0.1390739481727477,0.3523834349319357,0.0625675735174229,0.006153324934136362,0.0625675735174229,0.006153324934136362,0.08444376210027053
Bayesian,Laboratory,mel41,Forest,0.40163101719761984,0.5136079572328032,0.5730173083320435,0.6396364998395639,0.7725136348230234,0.875,False,False,0.12602854260676077,0.37088261762540353,-0.23536350016043606,-0.10248636517697662,0.23536350016043606,0.10248636517697662,0.24401796547392193
Bayesian,Laboratory,mel41,Subsurface,0.0037912415137066114,0.037687246096642826,0.07700704331174639,0.12630302356195708,0.2520378581537417,0.125,True,True,0.08861577746531425,0.24824661664003508,0.0,0.0,0.0,0.0,0.028064788984978745
Bayesian,Laboratory,mel43,Cropland,0.02108738163098894,0.14748707472776634,0.2554495021920716,0.3713332987478445,0.574414083121538,0.0,False,False,0.22384622402007814,0.5533267014905491,0.14748707472776634,0.02108738163098894,0.14748707472776634,0.02108738163098894,0.17999541945215874
Bayesian,Laboratory,mel43,Decontaminated,0.012844268896044989,0.09625047931407844,0.18150937246254087,0.28422002104181276,0.45783238097229956,0.0,False,False,0.18796954172773434,0.44498811207625455,0.09625047931407844,0.012844268896044989,0.09625047931407844,0.012844268896044989,0.12686285126753707
Bayesian,Laboratory,mel43,Forest,0.18871370826077327,0.3172961528752166,0.3779639029800762,0.4478325328217234,0.5808744861364427,0.625,False,False,0.1305363799465068,0.3921607778756694,-0.17716746717827658,-0.04412551386355734,0.17716746717827658,0.04412551386355734,0.1876022993822796
Bayesian,Laboratory,mel43,Subsurface,0.008831146240675195,0.07791510733570992,0.1430245738816615,0.21671196598230372,0.37505050188493216,0.375,False,True,0.1387968586465938,0.36621935564425695,-0.15828803401769628,0.0,0.15828803401769628,0.0,0.16784658551004103
Bayesian,Laboratory,mel45,Cropland,0.011614694383781673,0.1031828489988706,0.19349815272961607,0.2922638081214255,0.5045022702703734,0.0,False,False,0.1890809591225549,0.49288757588659177,0.1031828489988706,0.011614694383781673,0.1031828489988706,0.011614694383781673,0.13300303456874263
Bayesian,Laboratory,mel45,Decontaminated,0.022533577031320237,0.13634985036117614,0.23768772356973394,0.34167872302163016,0.5465973795949755,0.0,False,False,0.20532887266045402,0.5240638025636553,0.13634985036117614,0.022533577031320237,0.13634985036117614,0.022533577031320237,0.1666006309625916
Bayesian,Laboratory,mel45,Forest,0.02941804031347985,0.12833924691257417,0.19405485287592017,0.2594183486924143,0.3889005811770795,0.375,False,True,0.13107910177984014,0.35948254086359965,-0.11558165130758569,0.0,0.11558165130758569,0.0,0.12709420388965614
Bayesian,Laboratory,mel45,Subsurface,0.08676607683082097,0.2625930451465083,0.35037008467364483,0.436918101034018,0.5973387733542601,0.625,False,False,0.17432505588750974,0.5105726965234392,-0.188081898965982,-0.02766122664573989,0.188081898965982,0.02766122664573989,0.2048738795945828
Bayesian,Laboratory,mel47,Cropland,0.00459422630411013,0.04746082355039712,0.09981869291442458,0.16559909304666617,0.3044817529564443,0.0,False,False,0.11813826949626904,0.2998875266523342,0.04746082355039712,0.00459422630411013,0.04746082355039712,0.00459422630411013,0.06848186965190482
Bayesian,Laboratory,mel47,Decontaminated,0.021590877440214,0.17843892867047068,0.28999514742773713,0.4182017040983448,0.6458804332096224,0.0,False,False,0.2397627754278741,0.6242895557694084,0.17843892867047068,0.021590877440214,0.17843892867047068,0.021590877440214,0.20708440727317923
Bayesian,Laboratory,mel47,Forest,0.002098404343117315,0.03171805366761288,0.06797000264520997,0.11714015881204959,0.22863352625925717,0.125,False,True,0.08542210514443671,0.22653512191613986,-0.007859841187950412,0.0,0.007859841187950412,0.0,0.03151306495792024
Bayesian,Laboratory,mel47,Subsurface,0.14327203515134213,0.3937259798559497,0.5166944050782838,0.6183847061673301,0.7927203581519562,0.875,False,False,0.2246587263113804,0.6494483230006141,-0.2566152938326699,-0.08227964184804382,0.2566152938326699,0.08227964184804382,0.28068953332910856
Bayesian,Laboratory,mel48,Cropland,0.06409999580800638,0.2801476442535318,0.40374746373112647,0.5323790944182905,0.7458073828921705,0.3,True,True,0.2522314501647587,0.6817073870841641,0.0,0.0,0.0,0.0,0.06595744706225584
Bayesian,Laboratory,mel48,Decontaminated,0.03516319252365073,0.2118905996456954,0.33576735926246515,0.4606523787486652,0.6667521261123011,0.3,True,True,0.24876177910296982,0.6315889335886503,0.0,0.0,0.0,0.0,0.04497863560103239
Bayesian,Laboratory,mel48,Forest,0.012326652218521009,0.08308865484139497,0.14117210511811912,0.20644757049201695,0.3377013712381549,0.3,False,True,0.12335891565062199,0.3253747190196339,-0.09355242950798304,0.0,0.09355242950798304,0.0,0.10849090620434743
Bayesian,Laboratory,mel48,Subsurface,0.004495074614434883,0.04150605497311361,0.09082099433384964,0.15538631533509467,0.30825641780480884,0.1,True,True,0.11388026036198107,0.30376134319037396,0.0,0.0,0.0,0.0,0.019744079575507327
Bayesian,Laboratory,mel49,Cropland,0.0047909225806956925,0.06283457018055302,0.141827228229388,0.2695922828995648,0.6342146422255495,0.3,False,True,0.20675771271901175,0.6294237196448538,-0.030407717100435216,0.0,0.030407717100435216,0.0,0.0880566691053914
Bayesian,Laboratory,mel49,Decontaminated,0.006568418248437742,0.07985386967017462,0.17994829955341665,0.3029027340660101,0.5236492694423515,0.1,True,True,0.2230488643958355,0.5170808511939137,0.0,0.0,0.0,0.0,0.053196205084404646
Bayesian,Laboratory,mel49,Forest,0.09363838742078152,0.28190904497965164,0.35353111068155035,0.42546534659068425,0.5548834117784538,0.3,True,True,0.1435563016110326,0.4612450243576723,0.0,0.0,0.0,0.0,0.03601615939949783
Bayesian,Laboratory,mel49,Subsurface,0.018965071786221702,0.14609987074401987,0.26313675935255465,0.36822384126433616,0.5262142950932084,0.3,True,True,0.2221239705203163,0.5072492233069866,0.0,0.0,0.0,0.0,0.04058124549928403
Bayesian,Laboratory,mel5,Cropland,0.013270984979996707,0.11864719184643763,0.24163466796467387,0.3861699208576046,0.676237774247964,0.25,True,True,0.26752272901116697,0.6629667892679674,0.0,0.0,0.0,0.0,0.046174133079382826
Bayesian,Laboratory,mel5,Decontaminated,0.016332543347126655,0.1445352203484067,0.2586866911311379,0.38730192722235507,0.6043595559024747,0.25,True,True,0.24276670687394836,0.5880270125553481,0.0,0.0,0.0,0.0,0.041551168747209086
Bayesian,Laboratory,mel5,Forest,0.02944167473967941,0.14840841166022978,0.23065216519752205,0.3005716115614225,0.4286179976275556,0.25,True,True,0.1521631999011927,0.3991763228878762,0.0,0.0,0.0,0.0,0.027379839907690343
Bayesian,Laboratory,mel5,Subsurface,0.019872626683428964,0.1288095222273895,0.22699871498511387,0.31804143245869987,0.5048684354145387,0.25,True,True,0.18923191023131036,0.48499580873110976,0.0,0.0,0.0,0.0,0.034054852733844315
Bayesian,Laboratory,mel50,Cropland,0.02495087904056798,0.1533700399345655,0.26982547988350425,0.3941888774497811,0.624094791808184,0.1,False,True,0.2408188375152156,0.5991439127676159,0.05337003993456549,0.0,0.05337003993456549,0.0,0.10220694003145583
Bayesian,Laboratory,mel50,Decontaminated,0.02749549176610162,0.19404475246997227,0.30965349780225904,0.4294614456723743,0.622099848385764,0.3,True,True,0.23541669320240205,0.5946043566196624,0.0,0.0,0.0,0.0,0.04031294152281069
Bayesian,Laboratory,mel50,Forest,0.02350560313593539,0.12745769624700556,0.19410016874343033,0.26140578389742763,0.3853882058180605,0.3,False,True,0.13394808765042207,0.3618826026821251,-0.038594216102572354,0.0,0.038594216102572354,0.0,0.06453461217900103
Bayesian,Laboratory,mel50,Subsurface,0.01896644316310101,0.11549435886669196,0.19920247063401292,0.2915422942821757,0.46534876243741957,0.3,False,True,0.17604793541548375,0.44638231927431854,-0.008457705717824282,0.0,0.008457705717824282,0.0,0.058442180127809135
Bayesian,Laboratory,mel51,Cropland,0.05055882962477194,0.23460502523618015,0.33698491483813375,0.4386113872209494,0.6387354744714894,0.3,True,True,0.20400636198476924,0.5881766448467174,0.0,0.0,0.0,0.0,0.039459203263369005
Bayesian,Laboratory,mel51,Decontaminated,0.05156712604175269,0.24836108086497294,0.3640958886058454,0.4739223236653187,0.6988446252737615,0.3,True,True,0.22556124280034578,0.6472774992320087,0.0,0.0,0.0,0.0,0.04876600451550958
Bayesian,Laboratory,mel51,Forest,0.006227441460306813,0.04614299823907898,0.08833690703853433,0.13821552309721769,0.25282049057432543,0.1,True,True,0.0920725248581387,0.2465930491140186,0.0,0.0,0.0,0.0,0.016557559906804797
Bayesian,Laboratory,mel51,Subsurface,0.014241040778525895,0.10940862591673658,0.18559286096219862,0.27697952113763813,0.45303857328969194,0.3,False,True,0.16757089522090154,0.43879753251116604,-0.02302047886236186,0.0,0.02302047886236186,0.0,0.06527147756684645
Bayesian,Laboratory,mel52,Cropland,0.05242747951231165,0.2149893901187215,0.3121006404869988,0.4167840528386111,0.6147823118395646,0.2,False,True,0.20179466271988958,0.5623548323272529,0.014989390118721496,0.0,0.014989390118721496,0.0,0.06754947582591206
Bayesian,Laboratory,mel52,Decontaminated,0.05148931071995071,0.22323912742449722,0.33779109909504834,0.44605878464247284,0.6548778423371082,0.2,False,True,0.22281965721797561,0.6033885316171576,0.023239127424497213,0.0,0.023239127424497213,0.0,0.07979185313158012
Bayesian,Laboratory,mel52,Forest,0.006709090460181817,0.06342263397650694,0.1106993740637881,0.16589036169670682,0.28309313067956543,0.2,False,True,0.10246772772019988,0.2763840402193836,-0.034109638303293194,0.0,0.034109638303293194,0.0,0.0525007945532623
Bayesian,Laboratory,mel52,Subsurface,0.02253601800860656,0.13152191489844922,0.2157140602671716,0.3094230469501752,0.4780701410000017,0.4,False,True,0.17790113205172597,0.4555341229913952,-0.09057695304982483,0.0,0.09057695304982483,0.0,0.11565662608935705
Bayesian,Laboratory,mel53,Cropland,0.062391175669521584,0.26612508245596644,0.38297728650079965,0.4853660212546979,0.6765600391615766,0.2,False,True,0.21924093879873147,0.614168863492055,0.06612508245596643,0.0,0.06612508245596643,0.0,0.10901905884435974
Bayesian,Laboratory,mel53,Decontaminated,0.05191778446926128,0.2557789417932269,0.37115508261958635,0.49515957899653895,0.7136736380115746,0.4,True,True,0.23938063720331204,0.6617558535423133,0.0,0.0,0.0,0.0,0.042566637732789486
Bayesian,Laboratory,mel53,Forest,0.004403502888641127,0.03468747875405126,0.06871249253205264,0.11692046952815016,0.22630919338145128,0.2,False,True,0.0822329907740989,0.22190569049281014,-0.08307953047184985,0.0,0.08307953047184985,0.0,0.09022116496370401
Bayesian,Laboratory,mel53,Subsurface,0.011430874133887034,0.08201023232040479,0.15108663668439834,0.23401060476210112,0.4189431400305784,0.2,True,True,0.15200037244169634,0.4075122658966914,0.0,0.0,0.0,0.0,0.03434745065144769
Bayesian,Laboratory,mel54,Cropland,0.1345545382507586,0.36705754012170827,0.47533918003270337,0.5725975215142801,0.7573550928761683,0.4,True,True,0.20553998139257185,0.6228005546254097,0.0,0.0,0.0,0.0,0.05095237933828878
Bayesian,Laboratory,mel54,Decontaminated,0.036799640788647246,0.18982983157761402,0.29861672313200016,0.4042195620412499,0.6484103930690108,0.2,True,True,0.2143897304636359,0.6116107522803635,0.0,0.0,0.0,0.0,0.059716888332322776
Bayesian,Laboratory,mel54,Forest,0.005744285800526237,0.042847990953336516,0.086421923194703,0.13725361126707997,0.2442517903687862,0.2,False,True,0.09440562031374344,0.23850750456825995,-0.06274638873292004,0.0,0.06274638873292004,0.0,0.07423076784010643
Bayesian,Laboratory,mel54,Subsurface,0.007104580846611692,0.05977203334954442,0.1160073132019182,0.18194833541193856,0.3379747576198416,0.2,False,True,0.12217630206239413,0.3308701767732299,-0.018051664588061456,0.0,0.018051664588061456,0.0,0.0487028819116232
