sample,tracer,observed,predicted,residual
mel6,Mn,0.7073916902819114,0.6884799323730054,0.01891175790890598
mel6,K,0.9082840348809448,0.8851917478634291,0.023092287017515645
mel6,Ti,0.8518225853633176,0.830663420368026,0.02115916499529158
mel6,y,1.0034576794028498,0.9957634463527458,0.007694233050103971
mel6,C_star,0.9960744100854334,0.9460636358196499,0.050010774265783486
mel8,L,0.944276484788875,0.9511270768692961,-0.006850592080421047
mel8,h,0.975780503071714,0.9829773008327234,-0.007196797761009344
mel8,Si,1.0285276264806786,0.9665020279558704,0.06202559852480827
mel8,Zn,0.8984137831014927,0.9026938831927802,-0.004280100091287542
mel8,Mn,0.7797548128422628,0.7676864965175481,0.012068316324714723
mel8,K,0.9631784316363984,0.9150745054377804,0.04810392619861803
mel8,Ti,0.9434020737377704,0.8774353195055775,0.06596675423219289
mel8,y,1.0002533208197335,0.9918673212230448,0.008385999596688731
mel8,C_star,0.9518442027501616,0.8967086865104431,0.05513551623971846
mel10,L,0.9425119459808983,0.9439399751262046,-0.0014280291453063754
mel10,h,0.9937043915131962,0.9875190433850903,0.006185348128105894
mel10,Si,0.9870841868685837,0.9681583442649959,0.01892584260358776
mel10,Zn,0.8724561657944481,0.9210536480873419,-0.048597482292893845
mel10,Mn,0.8590498206507207,0.8360159383156301,0.023033882335090516
mel10,K,0.9351157443202051,0.9395649736350831,-0.0044492293148780115
mel10,Ti,0.916114500943035,0.910861279880566,0.00525322106246906
mel10,y,0.9955288983992167,0.9901752180420382,0.005353680357178425
mel10,C_star,0.8936845319111174,0.8749188463550781,0.018765685556039302
mel12,L,0.9159680791425149,0.9185306189740245,-0.0025625398315096692
mel12,h,0.9989876503470654,0.9964671965788754,0.0025204537681899897
mel12,Si,1.0055366686738854,0.9730214531360729,0.03251521553781245
mel12,Zn,0.9442820727747365,0.9586191802690154,-0.014337107494278856
mel12,Mn,0.9889866726159678,0.9535834093488958,0.035403263267071994
mel12,K,1.037152291584722,0.982893533365649,0.054258758219073
mel12,Ti,0.9948014051255261,0.9747687949642885,0.020032610161237585
mel12,y,0.9947102053286526,0.9857221093527473,0.00898809597590533
mel12,C_star,0.8652303476771961,0.8182254790573582,0.04700486861983788
mel13,L,0.8827398130163139,0.9026752987336261,-0.019935485717312185
mel13,h,1.0101871067815766,0.9999428169170581,0.01024428986451853
mel13,Si,1.0211613056566786,0.9757616571263517,0.045399648530326964
mel13,Zn,0.8875735281465621,0.9739515648679866,-0.08637803672142452
mel13,Mn,0.9908893414155223,0.9901733369228809,0.00071600449264142
mel13,K,1.0182164656074806,0.9971037271991031,0.021112738408377463
mel13,Ti,1.0187686234568016,0.9985548347734227,0.020213788683378975
mel13,y,0.9880758012256416,0.9833968399121883,0.004678961313453356
mel13,C_star,0.7877993612103029,0.7888813536367474,-0.001081992426444467
mel15,L,0.8234840889130862,0.8346775584145417,-0.0111934695014555
mel15,h,1.0142886623373235,0.9921500400692786,0.02213862226804486
mel15,Si,0.9251127058507932,0.9704715081759687,-0.04535880232517553
mel15,Zn,0.9576295975831886,0.9710005777329465,-0.013370980149757905
mel15,Mn,0.8659611365063995,0.8759099723235426,-0.00994883581714312
mel15,K,0.9445902493549537,0.9339919674626818,0.010598281892271966
mel15,Ti,0.9309695754493902,0.9618356916908144,-0.030866116241424213
mel15,y,0.9821084974407724,0.9780058537316968,0.0041026437090756485
mel15,C_star,0.7106309918305443,0.7227023495346689,-0.012071357704124597
mel17,L,0.7835513674665461,0.7642516653938398,0.01929970207270626
mel17,h,1.010393584837268,0.993960879753524,0.01643270508374406
mel17,Si,0.9640357563398526,0.9782128986222625,-0.01417714228240985
mel17,Zn,1.0360923953522099,0.9900762151312132,0.04601618022099663
mel17,Mn,0.8307257672778942,0.8234526032772591,0.007273164000635046
mel17,K,0.9394519228731671,0.9167541122818537,0.022697810591313483
mel17,Ti,0.9326022696736053,0.9697548360039933,-0.03715256633038799
mel17,y,0.9716341334511779,0.970553934880466,0.0010801985707118433
mel17,C_star,0.6264660604338954,0.6303946654617838,-0.003928605027888388
mel19,L,0.7326762712831665,0.7469913024212531,-0.014315031138086631
mel19,h,1.006629781989736,0.9936158476994813,0.01301393429025477
mel19,Si,0.9653151084753496,0.9796830425802353,-0.014367934104885682
mel19,Zn,0.9616117320564282,0.99214222118954,-0.030530489133111738
mel19,Mn,0.8111745597754456,0.7996866539290444,0.011487905846401247
mel19,K,0.9382729874656648,0.90805074844636,0.030222239019304764
mel19,Ti,0.9495725178694359,0.9664632838867089,-0.016890766017273018
mel19,y,0.9705012368626986,0.9688903781502214,0.0016108587124772367
mel19,C_star,0.5951276873421157,0.6099079463358941,-0.014780258993778328
mel20,L,0.9393988489802113,0.9756399588214977,-0.03624110984128637
mel20,h,0.9792193547355867,0.9673123206988883,0.01190703403669846
mel20,Si,0.9070368339144508,0.9535171968631587,-0.04648036294870794
mel20,Zn,0.8489320751099388,0.8492078539453778,-0.00027577883543894455
mel20,Mn,0.5682191811166649,0.5973489678987894,-0.029129786782124523
mel20,K,0.8007774771294699,0.8378939416814758,-0.0371164645520059
mel20,Ti,0.7729931766974163,0.7803051310342912,-0.007311954336874926
mel20,y,1.0010219353278125,0.9975172280222663,0.0035047073055461953
mel20,C_star,0.9500224609255233,0.9687397513432947,-0.01871729041777137
mel22,L,0.8603455641483212,0.8685738527593478,-0.008228288611026646
mel22,h,0.9895766758709493,0.9835943274937597,0.0059823483771895836
mel22,Si,0.9699942291053233,0.9783285649192768,-0.008334335813953486
mel22,Zn,0.9564497058874136,0.9152903665781174,0.04115933930929627
mel22,Mn,0.642145577501515,0.6532887565322946,-0.011143179030779549
mel22,K,0.8846595293577977,0.8827042152338774,0.0019553141239202487
mel22,Ti,0.8784159577460113,0.867847214938684,0.010568742807327336
mel22,y,0.9901337993645889,0.9835204272951773,0.006613372069411594
mel22,C_star,0.8080858613347873,0.7939432496293933,0.014142611705393993
mel24,L,0.8004876388440529,0.8015717427097961,-0.0010841038657432023
mel24,h,0.9995371670602289,0.9881209171041928,0.011416249956036073
mel24,Si,0.9967475475384945,0.9798103866879626,0.016937160850531874
mel24,Zn,0.9431759243099477,0.952637937087906,-0.009462012777958329
mel24,Mn,0.7142824367451627,0.7087251652684777,0.005557271476684944
mel24,K,0.8930189377475454,0.8897248288640279,0.0032941088835174437
mel24,Ti,0.9123992054826955,0.9124110710979463,-1.1865615250794548e-05
mel24,y,0.9804337334066009,0.9756913248789505,0.004742408527650399
mel24,C_star,0.6987850317051781,0.6957082427339677,0.0030767889712104424
mel26,L,0.741595262697263,0.7522507175812251,-0.010655454883962134
mel26,h,1.0013621985906722,0.9990369021934001,0.002325296397272081
mel26,Si,1.027066043763427,0.9970279175402643,0.030038126223162598
mel26,Zn,0.9572608814282588,0.98909502836651,-0.03183414693825115
mel26,Mn,0.7497029305055166,0.7463078975064876,0.0033950329990289907
mel26,K,0.9378968938865792,0.925766605835843,0.012130288050736127
mel26,Ti,0.9688004442381521,0.9655854514513725,0.0032149927867796135
mel26,y,0.9718316971049469,0.9686242484776157,0.003207448627331133
